timestamp,ret,side
2017-01-04 20:55:00,0.016531503431066685,1.0
2017-01-04 21:20:00,0.02530548887244377,1.0
2017-01-04 21:40:00,0.024607065939604933,1.0
2017-01-04 22:05:00,0.024299506387921,1.0
2017-01-04 22:15:00,0.02076388826494391,1.0
2017-01-04 22:35:00,-0.0025778218733942815,-1.0
2017-01-04 22:55:00,-0.015720447143737215,-1.0
2017-01-04 23:50:00,-0.015115178010424835,-1.0
2017-01-05 00:40:00,-0.024216626126770557,-1.0
2017-01-05 00:50:00,0.011446533963854977,1.0
2017-01-05 01:00:00,-0.01046527431703903,-1.0
2017-01-05 01:05:00,0.00824100357110158,1.0
2017-01-05 01:20:00,0.008562251480878302,1.0
2017-01-05 01:35:00,0.009136287459679648,1.0
2017-01-05 01:45:00,0.013244562173886143,1.0
2017-01-05 02:50:00,0.011194062974371644,1.0
2017-01-05 03:05:00,-0.010580894630459747,-1.0
2017-01-05 03:15:00,0.009494963849857152,1.0
2017-01-05 03:30:00,0.012314665167591832,1.0
2017-01-05 05:00:00,0.004980477223427426,1.0
2017-01-05 05:40:00,-0.009650727437471085,-1.0
2017-01-05 06:00:00,0.013358696122087288,1.0
2017-01-05 06:10:00,-0.011109215017064855,-1.0
2017-01-05 06:20:00,-0.011372068543029301,-1.0
2017-01-05 07:50:00,-0.015772196481389722,-1.0
2017-01-05 08:10:00,-0.009059088184968589,-1.0
2017-01-05 08:20:00,-0.031803106999476416,-1.0
2017-01-05 09:05:00,-0.02505047955577988,-1.0
2017-01-05 09:10:00,-0.0379374143850848,-1.0
2017-01-05 09:15:00,-0.028038139058385925,-1.0
2017-01-05 09:20:00,0.02813502593452122,1.0
2017-01-05 09:30:00,0.03346685378116887,1.0
2017-01-05 09:40:00,0.01134502602951537,1.0
2017-01-05 09:55:00,0.035063714128805934,1.0
2017-01-05 10:10:00,-0.020306983040925042,-1.0
2017-01-05 10:25:00,-0.025908273381294866,-1.0
2017-01-05 10:40:00,-0.026504753767565337,-1.0
2017-01-05 11:10:00,0.018793582142889953,1.0
2017-01-05 11:35:00,-0.009344869765433805,-1.0
2017-01-05 12:00:00,-0.011235332674784715,-1.0
2017-01-05 12:10:00,-0.033164646785307395,-1.0
2017-01-05 12:40:00,-0.0439401255432158,-1.0
2017-01-05 12:50:00,-0.030070707070707026,-1.0
2017-01-05 13:00:00,-0.09045317220543814,-1.0
2017-01-05 13:05:00,-0.05941284900492594,-1.0
2017-01-05 13:10:00,0.10102083748532964,1.0
2017-01-05 13:15:00,0.11494562170646927,1.0
2017-01-05 13:20:00,0.08618053128276815,1.0
2017-01-05 13:25:00,-0.052744313268035525,-1.0
2017-01-05 13:30:00,0.00343909928352093,1.0
2017-01-05 13:40:00,0.046742465258978516,1.0
2017-01-05 13:45:00,0.04172059621727686,1.0
2017-01-05 13:55:00,0.02627835051546401,1.0
2017-01-05 14:05:00,0.03948547026351412,1.0
2017-01-05 14:25:00,0.03421797117068559,1.0
2017-01-05 14:40:00,0.03458406782506507,1.0
2017-01-05 14:55:00,0.027083333333333348,1.0
2017-01-05 15:20:00,0.01866870538158749,1.0
2017-01-05 15:25:00,0.013083164300202732,1.0
2017-01-05 15:40:00,-0.016041923427621008,-1.0
2017-01-05 16:25:00,-0.02880855397148674,-1.0
2017-01-05 16:35:00,0.021201413427561766,1.0
2017-01-05 16:40:00,0.026000970262487044,1.0
2017-01-05 17:05:00,0.017537194664914324,1.0
2017-01-05 17:25:00,-0.003125616556422073,-1.0
2017-01-05 17:40:00,-0.005118243764067443,-1.0
2017-01-05 17:55:00,-0.006909116963673356,-1.0
2017-01-05 18:05:00,-0.02024488801348312,-1.0
2017-01-05 18:15:00,-0.021867149030248223,-1.0
2017-01-05 18:25:00,-0.012740665481330904,-1.0
2017-01-05 18:45:00,-0.0023487362777635523,-1.0
2017-01-05 18:55:00,-0.0244785485849911,-1.0
2017-01-05 19:15:00,-0.022383347929693098,-1.0
2017-01-05 19:20:00,-0.004855670103092846,-1.0
2017-01-05 19:25:00,0.009208333333333263,1.0
2017-01-05 19:35:00,-0.004273812343593919,-1.0
2017-01-05 19:45:00,-0.014944417790390241,-1.0
2017-01-05 20:00:00,0.013279590051243684,1.0
2017-01-05 20:10:00,0.0033295536542625737,1.0
2017-01-05 20:40:00,0.01917366503739837,1.0
2017-01-05 21:10:00,0.017655323457096195,1.0
2017-01-05 22:00:00,0.012540216061755372,1.0
2017-01-05 22:15:00,0.013917792644177585,1.0
2017-01-05 22:40:00,0.012134804461442883,1.0
2017-01-05 22:50:00,-0.019269957463646237,-1.0
2017-01-05 23:05:00,-0.024769163124725213,-1.0
2017-01-05 23:10:00,0.01583007714657847,1.0
2017-01-05 23:25:00,0.015694660184382148,1.0
2017-01-05 23:30:00,0.017050984130767333,1.0
2017-01-06 00:20:00,0.010711115494624668,1.0
2017-01-06 00:45:00,0.01070466676460513,1.0
2017-01-06 01:40:00,-0.01394406868350162,-1.0
2017-01-06 01:55:00,-0.017531824818948882,-1.0
2017-01-06 02:20:00,-0.02307139864743546,-1.0
2017-01-06 02:40:00,-0.0034714777263862295,-1.0
2017-01-06 02:55:00,0.014144815473035477,1.0
2017-01-06 03:10:00,0.007480811206870053,1.0
2017-01-06 03:35:00,0.0037632221318144587,1.0
2017-01-06 05:20:00,-0.009574522034585975,-1.0
2017-01-06 06:20:00,0.011110997327216321,1.0
2017-01-06 06:25:00,-0.011545940690325662,-1.0
2017-01-06 06:45:00,-0.020451657854830163,-1.0
2017-01-06 07:00:00,-0.024028433139593797,-1.0
2017-01-06 08:00:00,-0.012396694214875992,-1.0
2017-01-06 08:10:00,-0.03743723849372382,-1.0
2017-01-06 08:45:00,-0.022477258850679305,-1.0
2017-01-06 09:20:00,-0.01158361760458737,-1.0
2017-01-06 09:25:00,-0.02581013984903502,-1.0
2017-01-06 09:40:00,0.022538333641234143,1.0
2017-01-06 09:50:00,-0.03420931205803135,-1.0
2017-01-06 10:15:00,0.023767798466593604,1.0
2017-01-06 10:25:00,0.01861975642760494,1.0
2017-01-06 10:35:00,-0.0175350379801007,-1.0
2017-01-06 10:55:00,-0.028685207368795984,-1.0
2017-01-06 11:10:00,-0.021143739653122662,-1.0
2017-01-06 11:15:00,-0.03398063575258503,-1.0
2017-01-06 11:30:00,0.02158910329171393,1.0
2017-01-06 11:50:00,-0.024366125197217814,-1.0
2017-01-06 12:00:00,0.02415469940438908,1.0
2017-01-06 12:10:00,0.0033248081841432686,1.0
2017-01-06 12:15:00,0.018880670111797837,1.0
2017-01-06 12:35:00,0.01956129841337373,1.0
2017-01-06 12:45:00,0.0141118343128519,1.0
2017-01-06 13:00:00,0.012858731924360267,1.0
2017-01-06 13:30:00,0.016817420435510932,1.0
2017-01-06 13:40:00,-0.02372166578808632,-1.0
2017-01-06 13:50:00,0.02678312473506894,1.0
2017-01-06 13:55:00,0.012284768211920483,1.0
2017-01-06 14:15:00,0.01975341972642175,1.0
2017-01-06 14:30:00,0.017107395812518078,1.0
2017-01-06 14:55:00,0.012261909998680265,1.0
2017-01-06 15:05:00,-0.019729051462839764,-1.0
2017-01-06 15:40:00,-0.004531838082802109,-1.0
2017-01-06 16:40:00,-0.021246645845247047,-1.0
2017-01-06 17:05:00,-0.024935360883474256,-1.0
2017-01-06 18:15:00,-0.016585452094451947,-1.0
2017-01-06 18:30:00,0.0166404494382022,1.0
2017-01-06 19:25:00,-0.014815721807273197,-1.0
2017-01-06 19:40:00,-0.01342281879194629,-1.0
2017-01-06 20:00:00,0.011852303798612462,1.0
2017-01-06 20:45:00,0.01797732609745961,1.0
2017-01-06 21:10:00,0.011679973200826366,1.0
2017-01-06 21:15:00,-0.010838732464321543,-1.0
2017-01-06 22:05:00,-0.007922427163882695,-1.0
2017-01-06 23:05:00,0.011528941032857398,1.0
2017-01-06 23:25:00,0.00956499391013832,1.0
2017-01-07 00:25:00,-0.010503713378122614,-1.0
2017-01-07 00:50:00,0.012539149888143308,1.0
2017-01-07 01:30:00,-0.013466488439146773,-1.0
2017-01-07 01:45:00,-0.01569953640455979,-1.0
2017-01-07 01:50:00,-0.022980659840728168,-1.0
2017-01-07 02:05:00,-0.024219841639496975,-1.0
2017-01-07 02:20:00,-0.009546539379474916,-1.0
2017-01-07 02:25:00,0.03061470858081039,1.0
2017-01-07 02:30:00,-0.024581496750585186,-1.0
2017-01-07 02:50:00,-0.022583516843930007,-1.0
2017-01-07 03:15:00,-0.01534862626214406,-1.0
2017-01-07 03:25:00,0.023575757575757583,1.0
2017-01-07 03:35:00,-0.0207538167938931,-1.0
2017-01-07 04:00:00,-0.017111729528095254,-1.0
2017-01-07 04:15:00,-0.01675469167295418,-1.0
2017-01-07 04:30:00,0.028599269183922083,1.0
2017-01-07 04:35:00,0.01751933874737932,1.0
2017-01-07 04:40:00,0.013641530882910091,1.0
2017-01-07 05:10:00,-0.028785046728971975,-1.0
2017-01-07 05:30:00,-0.018476759424327915,-1.0
2017-01-07 05:55:00,0.0127983063895305,1.0
2017-01-07 06:00:00,0.013064133016627011,1.0
2017-01-07 06:05:00,-0.01459554513481831,-1.0
2017-01-07 07:05:00,-0.026501745872048232,-1.0
2017-01-07 07:35:00,-0.016474056603773657,-1.0
2017-01-07 08:25:00,-0.009808835111333902,-1.0
2017-01-07 08:40:00,0.01590744757772966,1.0
2017-01-07 08:55:00,0.01895532913454745,1.0
2017-01-07 09:15:00,0.033673408507845615,1.0
2017-01-07 09:35:00,0.01915316650784127,1.0
2017-01-07 09:45:00,0.02149445323051702,1.0
2017-01-07 09:50:00,-0.0061702584502029145,-1.0
2017-01-07 09:55:00,-0.02033403527537303,-1.0
2017-01-07 10:00:00,0.006272197431927973,1.0
2017-01-07 10:35:00,0.02472530607122092,1.0
2017-01-07 12:05:00,-0.02239831900839384,-1.0
2017-01-07 12:40:00,-0.013199905231449649,-1.0
2017-01-07 13:10:00,0.011970228771994051,1.0
2017-01-07 13:40:00,0.021329901720741118,1.0
2017-01-07 14:30:00,0.017612964942884668,1.0
2017-01-07 16:05:00,0.00746235458973743,1.0
2017-01-07 18:05:00,-0.0132417473373172,-1.0
2017-01-07 18:20:00,0.0111512117724617,1.0
2017-01-07 18:45:00,0.00025503415239946925,1.0
2017-01-07 20:00:00,0.00893854748603351,1.0
2017-01-07 22:20:00,0.0032293740322937303,1.0
2017-01-07 23:50:00,-0.00990099009900991,-1.0
2017-01-08 00:50:00,0.005711111111111,1.0
2017-01-08 02:45:00,-0.009777768216337024,-1.0
2017-01-08 03:05:00,0.011644959101426267,1.0
2017-01-08 03:35:00,0.008214412266855708,1.0
2017-01-08 04:15:00,0.009042111317016932,1.0
2017-01-08 05:25:00,-0.015071154755028071,-1.0
2017-01-08 05:40:00,0.0080614203454894,1.0
2017-01-08 06:35:00,-0.007415966386554618,-1.0
2017-01-08 07:35:00,-0.010691489361702056,-1.0
2017-01-08 07:55:00,0.011796333136190107,1.0
2017-01-08 09:25:00,-0.010553500828975881,-1.0
2017-01-08 10:25:00,0.006906626279551853,1.0
2017-01-08 15:05:00,-0.007398487757780847,-1.0
2017-01-08 15:15:00,0.011025358324145529,1.0
2017-01-08 15:30:00,-0.008724100327153761,-1.0
2017-01-08 17:45:00,0.002203971534775695,1.0
2017-01-08 21:10:00,0.00336271629121776,1.0
2017-01-09 00:30:00,-0.0064977973568282055,-1.0
2017-01-09 01:00:00,0.01459217877094976,1.0
2017-01-09 01:25:00,-0.016981256745148943,-1.0
2017-01-09 01:40:00,0.011561211686682338,1.0
2017-01-09 02:25:00,-0.008196630274220573,-1.0
2017-01-09 04:50:00,0.002224817843039073,1.0
2017-01-09 09:10:00,0.010259301014656108,1.0
2017-01-09 10:40:00,-0.000308767905781826,-1.0
2017-01-09 20:50:00,0.0030812013348164857,1.0
2017-01-11 09:10:00,-0.01894620077648368,-1.0
2017-01-11 09:20:00,-0.02697813256145276,-1.0
2017-01-11 09:25:00,-0.027191596169935828,-1.0
2017-01-11 09:35:00,-0.03999816522177879,-1.0
2017-01-11 09:40:00,-0.005854800936768156,-1.0
2017-01-11 09:50:00,-0.03667307227598593,-1.0
2017-01-11 10:10:00,-0.03264483512479499,-1.0
2017-01-11 10:40:00,0.015108439606855706,1.0
2017-01-11 10:45:00,-0.025890041850599066,-1.0
2017-01-11 11:15:00,-0.013596043098643817,-1.0
2017-01-11 11:20:00,-0.014607389620631683,-1.0
2017-01-11 11:25:00,0.01825218596206235,1.0
2017-01-11 11:30:00,-0.026324433391206492,-1.0
2017-01-11 11:55:00,-0.01997827421716336,-1.0
2017-01-11 12:00:00,-0.03453012048192772,-1.0
2017-01-11 12:15:00,0.030523872513539718,1.0
2017-01-11 12:20:00,0.0056071771867991504,1.0
2017-01-11 12:35:00,-0.03397917171227893,-1.0
2017-01-11 12:55:00,-0.022089830342257533,-1.0
2017-01-11 13:05:00,0.025070825080853343,1.0
2017-01-11 13:20:00,-0.021669479296598015,-1.0
2017-01-11 14:05:00,0.01296217594560134,1.0
2017-01-11 14:10:00,8.663259118080191e-05,1.0
2017-01-11 14:15:00,-0.011474707933206929,-1.0
2017-01-11 15:00:00,0.015937888198757744,1.0
2017-01-11 16:35:00,-0.02599623098331394,-1.0
2017-01-11 16:50:00,-0.045718547864470604,-1.0
2017-01-11 17:05:00,-0.01805391830249603,-1.0
2017-01-11 17:40:00,0.028790688092295014,1.0
2017-01-11 17:45:00,0.021771664302538962,1.0
2017-01-11 18:00:00,0.020655825658188798,1.0
2017-01-11 18:15:00,0.017626980488053334,1.0
2017-01-11 18:45:00,0.012674271229404344,1.0
2017-01-11 19:25:00,0.01126408010012514,1.0
2017-01-11 19:35:00,-0.018378712871287117,-1.0
2017-01-11 20:35:00,-0.012881144990665838,-1.0
2017-01-11 20:40:00,0.0023198638340793387,1.0
2017-01-11 21:15:00,0.005278798289719555,1.0
2017-01-11 21:35:00,0.01671495995242367,1.0
2017-01-11 22:00:00,-0.0017168134939034019,-1.0
2017-01-11 23:10:00,-0.007471063659948096,-1.0
2017-01-12 00:05:00,-0.018981946794569993,-1.0
2017-01-12 00:10:00,0.023580098809385497,1.0
2017-01-12 00:20:00,0.009487836107554326,1.0
2017-01-12 00:25:00,-0.024725586319013004,-1.0
2017-01-12 00:30:00,-0.022649681528662424,-1.0
2017-01-12 00:45:00,0.01626846192611353,1.0
2017-01-12 01:40:00,0.015380203852871421,1.0
2017-01-12 01:45:00,0.009576134117224244,1.0
2017-01-12 02:05:00,-0.012345679012345734,-1.0
2017-01-12 02:50:00,0.008256410256410218,1.0
2017-01-12 03:25:00,-0.008201515690961836,-1.0
2017-01-12 04:10:00,0.011230913216836003,1.0
2017-01-12 04:35:00,-0.01574643423137867,-1.0
2017-01-12 05:35:00,-0.01115505004315187,-1.0
2017-01-12 06:05:00,-0.013392625628792287,-1.0
2017-01-12 06:55:00,-0.015438741188448013,-1.0
2017-01-12 07:10:00,-0.013233157502061554,-1.0
2017-01-12 07:35:00,0.018066535788189064,1.0
2017-01-12 07:50:00,0.01846113272235783,1.0
2017-01-12 08:10:00,0.0021498371335504363,1.0
2017-01-12 09:05:00,0.008014270911213428,1.0
2017-01-12 10:10:00,0.01067412078268215,1.0
2017-01-12 10:55:00,0.008154838709677481,1.0
2017-01-12 11:25:00,0.013468842768437073,1.0
2017-01-12 12:25:00,-0.009280324939909268,-1.0
2017-01-12 13:05:00,0.009209516500383819,1.0
2017-01-12 15:10:00,0.0150680082924608,1.0
2017-01-12 15:25:00,0.01337484433374847,1.0
2017-01-12 16:30:00,-0.005142150803461032,-1.0
2017-01-12 16:55:00,0.01116770186335403,1.0
2017-01-12 20:00:00,0.010718635809987775,1.0
2017-01-12 20:05:00,-0.010086767895878479,-1.0
2017-01-12 20:25:00,0.00835128982384381,1.0
2017-01-12 21:20:00,0.00972521454449149,1.0
2017-01-12 22:05:00,-0.0076289470860998465,-1.0
2017-01-12 22:35:00,0.014634928861412488,1.0
2017-01-12 22:55:00,-0.01697780480389177,-1.0
2017-01-12 23:30:00,0.0096252582612677,1.0
2017-01-13 01:10:00,-0.009344077593808175,-1.0
2017-01-13 03:05:00,-0.010656051821542056,-1.0
2017-01-13 03:55:00,-0.010488331730949318,-1.0
2017-01-13 04:05:00,0.01300962788173976,1.0
2017-01-13 04:25:00,-0.010961634280019839,-1.0
2017-01-13 05:10:00,-0.008526448362720429,-1.0
2017-01-13 06:10:00,-0.012601294051133971,-1.0
2017-01-13 06:40:00,0.008054254885993428,1.0
2017-01-13 08:00:00,0.012260449675569607,1.0
2017-01-13 09:40:00,0.010876623376623318,1.0
2017-01-13 10:15:00,-0.013254931995898778,-1.0
2017-01-13 10:35:00,0.009151455970354938,1.0
2017-01-13 11:20:00,-0.010103633350646679,-1.0
2017-01-13 11:25:00,0.012530451620963223,1.0
2017-01-13 11:30:00,-0.007884216760438267,-1.0
2017-01-13 12:10:00,0.012268252461146378,1.0
2017-01-13 12:40:00,-0.009967271645343612,-1.0
2017-01-13 12:50:00,0.00959178562484353,1.0
2017-01-13 13:20:00,0.005268442648353133,1.0
2017-01-13 13:45:00,0.01347107643994705,1.0
2017-01-13 14:40:00,0.011964046380660731,1.0
2017-01-13 15:00:00,0.010182260024301337,1.0
2017-01-13 15:25:00,-0.015131468161370343,-1.0
2017-01-13 15:35:00,0.012151929653150928,1.0
2017-01-13 16:15:00,-0.012018099547511318,-1.0
2017-01-13 17:15:00,0.009269776133074448,1.0
2017-01-13 17:45:00,-3.624370265664645e-05,-1.0
2017-01-13 18:30:00,0.005238791423002098,1.0
2017-01-13 19:05:00,-0.011162164112680117,-1.0
2017-01-13 19:55:00,0.00959737258241078,1.0
2017-01-13 20:15:00,-0.007661959633380677,-1.0
2017-01-14 00:05:00,0.005995203836930418,1.0
2017-01-14 01:05:00,0.006582777837189191,1.0
2017-01-14 06:00:00,0.0030823159676054424,1.0
2017-01-14 13:50:00,0.007240963855421612,1.0
2017-01-14 21:45:00,0.0019603572206490227,1.0
2017-02-13 08:35:00,-0.0005520480984452236,-1.0
2017-02-13 08:50:00,0.004368843672255762,1.0
2017-02-13 09:15:00,0.007277350123624737,1.0
2017-02-14 12:15:00,0.0007016018261409851,1.0
2017-02-20 23:30:00,-0.0034195848953094687,-1.0
2017-02-21 15:15:00,0.006332914778621079,1.0
2017-02-22 22:00:00,0.0019502854508706147,1.0
2017-02-23 23:50:00,0.00803437967115106,1.0
2017-02-24 00:00:00,-0.007773239886384675,-1.0
2017-02-24 04:00:00,0.006700250639005256,1.0
2017-02-24 04:55:00,0.0073297820179341056,1.0
2017-02-24 07:00:00,-0.03673469387755102,-1.0
2017-02-24 07:05:00,0.04230075730256022,1.0
2017-02-24 07:10:00,0.028941632356502822,1.0
2017-02-24 07:15:00,0.0372945028131062,1.0
2017-02-24 07:25:00,0.01106612918540506,1.0
2017-02-24 07:45:00,0.027652173913043532,1.0
2017-02-24 07:55:00,0.011947042764593574,1.0
2017-02-24 08:50:00,0.010892746382537455,1.0
2017-02-24 09:05:00,-0.02068501786089505,-1.0
2017-02-24 09:20:00,0.012753832157508915,1.0
2017-02-24 09:30:00,-0.015254237288135575,-1.0
2017-02-24 10:20:00,-0.009588749200937552,-1.0
2017-02-24 11:15:00,0.019328743545611093,1.0
2017-02-24 11:20:00,0.031068011873569112,1.0
2017-02-24 11:30:00,0.01614255406515186,1.0
2017-02-24 13:00:00,0.010396487695938594,1.0
2017-02-24 13:35:00,0.007015957535875028,1.0
2017-02-24 14:10:00,-0.009415692821368893,-1.0
2017-02-24 16:00:00,0.01172980989618444,1.0
2017-02-24 16:10:00,-0.005138925906183478,-1.0
2017-02-24 18:15:00,-0.010731460389774794,-1.0
2017-02-24 20:05:00,-0.0067342634240553645,-1.0
2017-02-24 23:10:00,-0.00042893187552561773,-1.0
2017-02-25 14:40:00,-0.006163090128755377,-1.0
2017-02-25 16:15:00,-0.009310483237639944,-1.0
2017-02-25 16:25:00,0.017140631086871805,1.0
2017-02-25 16:30:00,-0.015528707217715154,-1.0
2017-02-25 16:40:00,0.01341832781573582,1.0
2017-02-25 16:55:00,0.011300768242481274,1.0
2017-02-25 18:10:00,0.005299739357080613,1.0
2017-02-25 21:50:00,-0.0016134877219625698,-1.0
2017-02-26 01:05:00,0.0006678441814076397,1.0
2017-02-27 05:40:00,0.006003714162151175,1.0
2017-02-27 09:50:00,-0.0003534728709572166,-1.0
2017-02-28 03:20:00,-0.009406771873250896,-1.0
